accountId,name,summonerName,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,gameId
200945577,DJ,angjanrg,1,false,3006,1055,3086,0,0,0,3340,0,4,1,0,0,0,308,0,0,0,0,0,21142,624,20456,61,106,4603,501,4040,61,169,2,1826,1061,578,2,17,5614,1438,3896,280,3288,2850,0,0,36,0,0,0,483,7,0,0,2,0,false,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,539,0,0,8226,250,86,0,8210,0,0,0,8236,4,0,0,8138,0,0,0,8105,1,0,0,8200,8100,205868056
200945577,DJ,angjanrg,9,false,2003,1056,1026,1027,1001,0,3340,1,4,1,0,1,0,326,0,0,0,0,0,15035,12716,2318,0,0,1533,1150,382,0,0,0,1191,0,0,3,2,4949,129,4577,241,3666,2100,0,0,31,0,0,0,51,7,0,0,3,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,230,0,0,8226,150,0,0,8210,0,0,0,8236,8,0,0,8138,3,0,0,8105,1,0,0,8200,8100,205857839
200945577,DJ,angjanrg,3,false,3193,3027,1001,3082,3024,0,3340,2,15,8,0,1,0,313,0,0,0,0,0,61132,54695,6437,0,0,10817,10088,729,0,1650,1,44726,1898,1124,5,30,36045,13404,20266,2374,9248,7900,1,0,72,4,0,0,205,14,0,0,4,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,423,579,0,8473,1305,0,0,8430,73,0,0,8451,178,0,0,8224,1238,0,0,8237,499,0,0,8400,8200,202426241
200945577,DJ,angjanrg,1,false,3068,1054,3009,3065,0,0,3340,1,15,10,0,1,0,338,0,0,0,0,0,46664,36787,9877,0,0,16503,13595,2907,0,4224,1,34441,839,586,9,18,38397,15660,21373,1363,7975,7150,0,0,27,0,0,0,149,15,0,0,7,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,333,342,0,8473,1054,0,0,8430,12,0,0,8451,186,0,0,8224,1270,0,0,8237,565,0,0,8400,8200,202414594
200945577,DJ,angjanrg,8,false,3508,1055,3085,3006,0,0,3340,5,11,7,2,1,1,236,0,0,0,0,0,76756,3351,70700,2704,290,13152,1505,11067,579,959,1,8232,0,0,7,41,16832,5718,10984,130,9934,7700,0,0,118,0,0,0,1180,13,0,0,5,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,707,0,0,8126,600,0,0,8120,6,0,0,8135,4,0,0,9111,610,0,0,8014,341,0,0,8100,8000,195624653
200945577,DJ,angjanrg,4,false,3027,3111,3052,1056,0,0,3340,1,12,6,0,1,0,224,0,0,0,0,0,36886,34322,2564,0,0,5631,5583,47,0,667,1,13258,480,125,5,18,22875,4207,17268,1399,6272,5600,0,0,43,0,0,0,74,11,0,0,6,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,190,127,0,8242,6,0,0,8430,76,0,0,8451,114,0,0,8224,470,0,0,8237,508,0,0,8400,8200,192612951
200945577,DJ,angjanrg,2,true,2301,1001,3285,3107,0,0,3340,1,7,16,0,1,0,681,0,0,0,0,0,15940,12435,3504,0,0,6802,5626,1176,0,4502,5,10002,969,633,30,9,17592,6518,10835,238,9462,7900,0,0,11,0,0,0,25,14,0,0,18,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,163,129,0,8242,6,0,0,8430,11,0,0,8451,106,0,0,8224,649,0,0,8237,462,0,0,8400,8200,192622489
200945577,DJ,angjanrg,3,true,3071,3082,3047,3053,3812,3742,3340,8,5,8,3,3,2,1378,1,1,0,0,0,160542,3731,153081,3728,0,20830,3731,14630,2468,4837,3,65092,10588,3606,4,35,53190,7730,36446,9012,17442,14650,1,1,237,0,0,0,135,18,0,0,3,0,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,185803251
200945577,DJ,angjanrg,8,false,3285,3158,3089,3165,0,0,3340,4,4,10,3,1,1,1156,0,0,0,0,0,178236,170254,6861,1119,0,21535,21212,322,0,3111,4,6598,1937,0,5,13,14107,6089,7722,296,12629,11350,0,0,213,0,0,0,276,17,0,0,3,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,185800887
200945577,DJ,angjanrg,2,true,2301,3285,3020,3100,3222,0,3340,8,3,14,3,1,2,1143,0,0,0,0,0,54976,40491,14484,0,0,22761,19218,3543,0,11378,5,9805,13216,4930,42,20,17874,6409,10685,779,12954,11900,1,0,30,1,0,0,37,16,0,0,23,1,false,false,false,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,183815380
200945577,DJ,angjanrg,9,false,3165,3285,1001,0,0,0,3340,3,7,6,2,1,1,390,0,0,0,0,0,58614,55295,3319,0,0,10679,9940,738,0,1024,2,4920,0,0,4,18,14095,7417,6209,469,7412,6900,0,0,91,0,0,0,155,12,0,0,3,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,183814008
200945577,DJ,angjanrg,1,false,3030,3157,3165,3285,3089,3020,3340,19,8,14,5,2,5,669,3,0,0,0,0,263383,239597,11116,12669,0,58110,54607,1866,1635,5086,5,13255,12398,11199,17,42,26925,11511,14365,1048,20152,17400,2,0,236,12,11,1,857,18,0,0,11,1,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,180412487
200945577,DJ,angjanrg,6,true,2045,1058,3117,3401,1052,0,3340,4,1,13,4,1,1,1229,0,0,0,0,0,16635,7412,7010,2213,0,5111,3133,1978,0,2192,4,5677,3095,2055,8,17,10833,3282,7514,36,7546,6535,0,0,23,0,0,0,77,12,0,0,7,0,false,false,false,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,180406105
200945577,DJ,angjanrg,9,true,3071,3742,3111,3053,3067,3211,3340,4,4,15,0,1,0,1423,0,0,0,0,0,110785,3028,104734,3022,0,17151,3028,12779,1342,2707,3,39026,7705,4132,14,46,38186,11013,26062,1110,13597,12250,2,1,173,0,0,0,115,18,0,0,7,2,false,false,false,false,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,178326940
200945577,DJ,angjanrg,9,true,2010,1056,0,0,0,0,3340,0,0,0,0,0,0,0,0,0,0,0,0,3191,2071,1120,0,0,701,566,135,0,0,0,2,0,0,0,0,186,59,126,0,898,500,0,0,13,0,0,0,15,3,0,0,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,171533799
200945577,DJ,angjanrg,2,true,3065,3027,3047,3143,3001,3025,3340,7,8,17,3,1,2,828,0,0,0,0,0,175874,161872,10092,3909,0,46995,43686,524,2784,9682,1,3541,0,4467,0,0,49622,13934,29573,6113,18637,15450,2,2,129,4,3,1,374,18,0,0,20,2,false,false,true,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,171522665
200945577,DJ,angjanrg,4,false,3142,3068,3071,3053,1001,1031,3340,11,6,5,4,2,4,801,1,0,0,0,0,131881,48820,79815,3245,0,22466,5334,14562,2569,1408,3,532,0,4312,0,0,44496,10945,31450,2100,13755,13050,2,0,192,0,0,0,157,16,0,0,13,1,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,171531567
200945577,DJ,angjanrg,2,false,3142,3143,3068,3111,3065,3071,3340,10,4,6,6,2,3,1211,1,0,0,0,0,200469,48713,149347,2407,0,32187,9441,20809,1935,1714,4,0,0,1902,0,0,52374,15100,31511,5762,16819,16250,1,0,283,5,0,5,239,18,0,0,12,5,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,171340858
200945577,DJ,angjanrg,7,true,2033,3065,3047,3742,3143,1011,3340,3,6,6,3,1,1,717,0,0,0,0,0,71765,4515,65862,1388,0,13020,1140,11177,702,4655,5,69,0,1624,0,0,34046,8706,23499,1841,12831,11200,1,0,129,0,0,0,1590,18,0,0,4,0,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,171229030
200945577,DJ,angjanrg,2,true,0,1056,3165,3158,1058,3113,3340,10,2,11,4,1,3,815,0,0,0,0,0,66359,59776,6495,88,0,19844,19380,463,0,1432,2,127,0,3615,0,0,9249,5009,3636,604,10331,6650,1,0,90,1,1,0,209,13,0,0,5,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,171238615
200945577,DJ,angjanrg,7,false,3089,3020,3165,3135,3285,3108,3340,15,6,8,10,1,3,1270,0,0,0,0,0,226112,214139,11924,48,0,46596,45699,897,0,3681,3,295,0,1974,0,0,20300,10015,9902,383,16309,15250,1,0,228,4,4,0,320,18,0,0,14,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,171238050
200945577,DJ,angjanrg,4,true,3153,3142,1419,3006,3026,3022,3340,15,12,19,5,2,4,496,1,0,0,0,0,226322,1592,194669,30060,0,43363,582,32493,10287,11310,1,1410,0,407,0,0,50265,16127,32330,1807,18290,16425,0,0,61,119,66,53,775,18,0,0,15,1,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,171159511
200945577,DJ,angjanrg,6,false,3165,3020,1052,1058,0,0,3340,5,8,3,2,1,1,407,0,0,0,0,0,74720,67072,7536,112,0,14931,14344,475,112,569,1,515,0,0,0,0,14002,6313,5526,2162,8047,6285,0,0,124,0,0,0,310,13,0,0,6,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,171149158
200945577,DJ,angjanrg,6,false,2045,2003,3117,3401,3800,3057,3340,2,17,6,0,1,0,367,0,0,0,0,0,26143,12852,8743,4547,0,11681,7350,4330,0,5807,5,2049,0,151,0,0,52590,26051,25836,702,9010,8500,0,0,37,0,0,0,171,13,0,0,11,3,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,171148578
200945577,DJ,angjanrg,2,false,3165,3027,3158,3040,3089,1057,3340,3,10,8,2,2,1,681,1,0,0,0,0,164308,146380,17011,916,1439,22683,21273,1090,318,4814,1,0,0,0,0,0,37102,21679,14201,1221,15528,14520,0,0,231,5,4,1,73,18,0,0,15,1,true,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,171080622
200945577,DJ,angjanrg,9,true,3110,3047,3027,3102,3742,3067,3340,8,6,10,3,1,2,1211,0,0,0,0,0,146445,108010,21185,17249,0,29709,19691,2552,7465,10979,1,0,0,0,0,0,49087,15423,30435,3228,14521,13500,0,0,189,2,0,2,7208,18,0,0,6,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170785464
200945577,DJ,angjanrg,2,true,3027,3143,3111,3001,0,3024,3340,7,6,11,6,3,1,1333,1,1,0,0,0,87284,83759,2602,922,0,26630,25222,485,922,3525,1,0,0,0,0,0,25586,7480,17010,1096,11688,10750,1,0,74,1,0,1,190,14,0,0,9,0,true,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170784191
200945577,DJ,angjanrg,7,true,3071,3142,3068,1001,3053,0,3340,5,2,10,5,1,1,1376,0,0,0,0,0,120169,23560,96411,197,0,30558,5704,24655,197,3241,1,0,0,0,0,0,31576,10134,21382,60,12685,12400,2,0,204,1,0,1,123,17,0,0,10,0,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170782706
200945577,DJ,angjanrg,3,false,3165,1056,3285,1001,0,0,3340,1,8,1,0,1,0,649,0,0,0,0,0,76897,68643,8135,119,0,13576,12894,562,119,75,1,0,0,0,0,0,13445,5731,7502,212,7531,7000,0,0,132,0,0,0,183,12,0,0,4,1,false,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170712181
200945577,DJ,angjanrg,2,false,3001,3027,3111,0,0,0,3340,2,9,3,0,1,0,417,0,0,0,0,0,67256,63780,3476,0,0,12707,12255,452,0,1493,1,0,0,0,0,0,20626,3939,16586,100,7932,7050,0,0,112,0,0,0,80,12,0,0,7,0,true,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170710123
200945577,DJ,angjanrg,1,true,3742,1054,3047,3071,3068,3052,3340,7,10,14,2,2,2,406,1,0,0,0,0,100239,14280,79911,6046,0,23679,3224,15066,5388,3014,3,0,0,0,0,0,47005,22988,21130,2886,14433,11600,1,1,140,0,0,0,119,18,0,0,14,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170599313
200945577,DJ,angjanrg,9,false,3748,1401,1001,3078,0,0,3340,6,6,3,3,2,2,823,1,0,0,0,0,134682,44084,78669,11928,0,14095,6342,4823,2930,14578,1,0,0,0,0,0,35546,8374,24067,3103,10930,10368,0,0,64,88,49,39,693,14,0,0,13,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170607840
200945577,DJ,angjanrg,9,true,3071,3047,3068,3053,3742,3083,3340,17,6,13,5,2,5,572,2,0,0,0,0,154889,32307,117284,5297,0,35798,6891,24255,4651,2203,3,0,0,0,0,0,39959,11552,25713,2693,17934,15900,0,0,192,1,0,1,147,18,0,0,12,1,true,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170597119
200945577,DJ,angjanrg,7,false,3071,3067,3047,3068,3053,3211,3340,4,6,7,2,1,1,1355,0,0,0,0,0,148706,36319,112232,154,0,17874,4484,13235,154,1145,1,0,0,0,0,0,38420,7466,28622,2331,14103,12200,1,0,219,1,0,1,112,17,0,0,11,0,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170605896
200945577,DJ,angjanrg,4,true,3071,3065,3068,3111,3053,0,3340,12,2,5,9,2,2,1569,2,0,0,0,0,153188,37796,110753,4637,0,29276,7406,21235,633,1670,1,0,0,0,0,0,38948,8845,28028,2074,14595,13100,2,0,187,2,0,2,194,18,0,0,10,0,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170604586
200945577,DJ,angjanrg,3,false,3157,3020,3165,1056,3285,1026,3340,2,10,14,0,1,0,630,0,0,0,0,0,159299,148801,9665,833,0,26810,24919,1153,737,921,1,0,0,0,0,0,23088,7371,14364,1352,12135,11600,0,0,205,2,2,0,357,17,0,0,10,0,true,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170603728
200945577,DJ,angjanrg,7,true,3157,3285,3020,3089,3165,3135,3340,15,11,23,5,2,3,621,1,0,0,0,0,275416,257997,12023,5395,0,60367,57313,716,2337,6739,1,0,0,0,0,0,29297,15025,13701,570,21940,17100,2,0,211,9,4,5,413,18,0,0,18,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170592504
200945577,DJ,angjanrg,3,true,3151,3115,3020,3135,3285,0,3340,4,6,9,2,2,2,570,1,0,0,0,0,173119,124903,45394,2821,0,49088,45390,3098,600,2915,1,0,0,0,0,0,20143,10165,9811,166,15431,13650,2,1,206,4,2,2,457,18,0,0,6,2,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170601847
200945577,DJ,angjanrg,2,false,3157,3285,3158,3089,3165,1026,3340,13,8,19,4,2,4,1128,2,0,0,0,0,182136,169636,11606,893,0,31261,29989,1047,224,1168,1,0,0,0,0,0,18017,6715,10473,829,17438,15550,0,0,197,3,2,1,315,18,0,0,9,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170591611
200945577,DJ,angjanrg,3,false,3285,3089,3165,1056,3020,0,3341,6,5,4,3,1,2,686,0,0,0,0,0,173425,161074,12099,252,0,33434,33024,409,0,363,1,0,0,0,0,0,19789,11538,7254,996,12897,11750,0,0,211,3,3,0,345,16,2,0,4,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170537811
200945577,DJ,angjanrg,4,false,3748,1401,3078,3009,3153,0,3340,8,16,12,2,2,2,545,1,0,0,0,0,172915,58148,102340,12426,0,19773,9907,7803,2062,16092,1,0,0,0,0,0,61735,23771,35562,2402,15221,14058,1,0,53,108,67,41,800,18,0,0,13,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170546500
200945577,DJ,angjanrg,2,true,3165,3135,3089,3020,3285,0,3340,16,6,11,8,3,3,748,2,1,0,0,0,129214,120369,8484,360,0,43351,42808,542,0,1492,1,0,0,0,0,0,18099,4986,12637,476,14749,14250,1,0,138,0,0,0,197,17,0,0,10,0,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170535740
200945577,DJ,angjanrg,7,false,3165,3116,3158,3285,3001,0,3340,5,3,11,5,1,1,2235,0,0,0,0,0,163476,95747,18976,48752,0,42488,26482,1475,14530,4483,1,0,0,0,0,0,27339,11116,14882,1340,13663,12900,0,0,201,11,7,4,607,17,0,0,13,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170378186
200945577,DJ,angjanrg,7,false,3157,3285,3158,3089,3165,1026,3340,8,7,12,3,2,3,654,1,0,0,0,0,203245,191090,10888,1265,0,43612,42521,431,660,2167,1,0,0,0,0,0,19201,10404,8634,162,15618,15050,0,0,231,1,1,0,278,18,0,0,13,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170375348
200945577,DJ,angjanrg,6,true,3100,2301,3009,3285,0,0,3340,4,4,18,3,1,1,611,0,0,0,0,0,37091,30135,6955,0,0,16242,14171,2071,0,6658,5,0,0,0,0,0,10517,4479,5462,576,11295,9650,1,1,19,2,0,2,14,15,0,0,27,1,false,false,false,false,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170374769
200945577,DJ,angjanrg,1,false,3157,3089,3158,3165,3285,3135,3340,10,7,12,5,1,2,684,0,0,0,0,0,310813,301574,8679,559,0,45065,44159,770,136,2959,1,0,0,0,0,0,20958,11220,9490,246,18153,16950,0,0,289,13,12,1,489,18,0,0,18,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170326852
200945577,DJ,angjanrg,8,false,1414,3001,3111,3065,3143,3025,3340,7,11,15,2,1,1,581,0,0,0,0,0,193973,168701,15505,9766,0,28767,28222,233,310,7203,1,0,0,0,0,0,40451,10304,26898,3249,15303,15125,0,0,116,62,49,13,377,18,0,0,14,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170325933
200945577,DJ,angjanrg,2,true,3165,1056,3285,1001,3089,0,3340,9,1,16,5,1,2,1293,0,0,0,0,0,209703,198657,10592,453,0,36011,35602,409,0,2769,2,0,0,0,0,0,12455,5344,7089,22,15898,10750,3,1,216,1,1,0,250,18,0,0,13,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170325075
200945577,DJ,angjanrg,1,true,3107,2301,3285,3100,3009,0,3341,8,10,27,3,1,2,388,0,0,0,0,0,43748,35731,7687,330,0,29749,26280,3469,0,18234,5,0,0,0,0,0,25422,13254,11779,388,14349,11750,0,0,16,1,1,0,34,16,0,0,34,1,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170314239
200945577,DJ,angjanrg,9,true,3157,3135,3165,3020,3285,0,3340,12,4,12,6,1,2,874,0,0,0,0,0,157288,144977,12311,0,0,43610,43166,444,0,2617,2,0,0,0,0,0,13495,2190,9634,1670,14441,13250,1,0,174,3,1,2,242,17,0,0,12,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170311162
200945577,DJ,angjanrg,8,true,1055,3031,3006,3094,1053,0,3340,5,4,12,3,1,1,674,0,0,0,0,0,91265,2737,87947,580,1040,17879,2096,15363,420,1664,2,0,0,0,0,0,12072,4737,7334,0,9761,8750,0,1,136,6,6,0,117,13,0,0,5,2,false,false,false,false,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170320615
200945577,DJ,angjanrg,1,true,3165,1056,3020,0,0,3285,3340,7,2,4,4,1,2,845,0,0,0,0,0,85774,75404,9935,434,0,15389,14541,808,40,1451,2,0,0,0,0,0,9362,3451,5406,504,9230,7750,0,0,136,2,1,1,200,14,0,0,7,2,false,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170310169
200945577,DJ,angjanrg,3,false,3151,3135,3020,3115,0,0,3340,5,6,6,2,2,1,783,1,0,0,0,0,126205,89816,36388,0,0,28700,25760,2940,0,1604,1,0,0,0,0,0,17006,5391,11414,201,12045,10400,1,0,193,0,0,0,441,17,0,0,10,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,170221182
200945577,DJ,angjanrg,6,false,3151,3047,3115,3285,1026,1052,3340,10,8,7,2,3,4,669,2,1,0,0,0,152587,115984,34751,1852,0,39442,34437,4142,862,2093,1,0,0,0,0,0,22622,10974,11435,213,13770,12185,1,0,170,13,5,8,587,17,0,0,7,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,169924864
200945577,DJ,angjanrg,6,true,3153,2031,1416,1001,0,0,3340,7,2,2,4,1,2,378,0,0,0,0,0,56392,2191,49612,4589,0,4095,710,3224,160,6202,1,0,0,0,0,0,10789,2216,8200,372,6728,6375,0,0,11,61,21,40,640,9,0,0,5,0,true,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,169924064
200945577,DJ,angjanrg,1,false,2031,1416,3047,3153,0,0,3340,5,9,1,2,2,1,460,1,0,0,0,0,70159,4940,60662,4557,0,11933,3301,7496,1136,7632,1,0,0,0,0,0,24436,9998,14265,172,7762,7175,0,0,38,30,29,1,446,12,0,0,2,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,169915952
200945577,DJ,angjanrg,2,true,3001,3027,1026,3047,3285,1058,3340,16,3,18,12,1,2,1089,0,0,0,0,0,117534,110883,6181,470,0,29120,27941,709,470,4355,1,0,0,0,0,0,18833,3064,14242,1527,14752,12500,0,0,146,2,2,0,120,15,0,0,5,0,true,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,169902257
200945577,DJ,angjanrg,2,true,3143,3025,3027,3047,3001,3742,3340,14,6,28,7,1,2,682,0,0,0,0,0,196381,177925,13169,5286,0,46213,41725,1752,2736,10272,1,0,0,0,0,0,36186,6101,29248,836,18849,15700,1,1,208,3,3,0,534,18,0,0,11,2,false,false,false,true,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,169900984
200945577,DJ,angjanrg,4,false,3027,3001,3047,3065,1026,1028,3340,9,9,4,3,1,2,694,0,0,0,0,0,135038,103816,17974,13247,0,33471,24537,2396,6538,8926,1,0,0,0,0,0,51693,22683,26905,2105,12801,11250,1,0,166,8,3,5,5896,15,0,0,8,1,true,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,169850157
200945577,DJ,angjanrg,7,true,3027,3001,3111,3285,3089,1029,3340,12,4,14,6,2,2,1071,2,0,0,0,0,205975,193936,10857,1180,0,37434,36804,461,168,4748,1,0,0,0,0,0,26785,4166,22400,218,16585,14400,3,1,216,13,1,12,203,18,0,0,10,1,false,false,true,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,169738220
